product_id,product_name,brand,author,rating,skin_type,date,text,helpful
2,아누아 어성초 77 수딩 토너,아누아,mindct****,5.0,,2026.03.19,수분충전 용도로 구입하였고 수분감이 있는 제형이면서 자극적이지 않은 향이여서 민감한 피부에도 추천합니다.,
2,아누아 어성초 77 수딩 토너,아누아,lool****,5.0,,2026.03.18,그냥 진짜 적당히 순하고 촉촉하고 보습 채워지는 그런 제품인데 사실 대부분의 토너가 다 그런 용도니까 만족하면서 잘 쓰고 있어요 그렇다기엔 너무 많이 썼나 싶긴 한데 겨울에는 2번 정도 바르고 있는데 굿이에욜 추천합니당,
2,아누아 어성초 77 수딩 토너,아누아,yeri****,5.0,,2026.03.18,수부지인데 3번 정도 레이어링 하면 속수분이 촉촉하게 차올라서 만족스럽지만(자극도 거의 없어요) 물토너치고 흡수가 빠른편인건 아니라서 3번 정도 바르면 열감이 올라와서 흡수력이 좀 더 개선되면 좋을거 같습니당,
2,아누아 어성초 77 수딩 토너,아누아,ohjiyeon****,5.0,,2026.03.17,후기가 좋아서 올리브영 세일할때 샀어요. 촉촉하고 좋아요~,
2,아누아 어성초 77 수딩 토너,아누아,erer****,5.0,,2026.03.15,항상 사용하던거라 쟁이려고 구매해ㅛ어요 패드랑 토너 잘 쓰고잇어여,
2,아누아 어성초 77 수딩 토너,아누아,예옝,5.0,"민감성, 봄웜톤, 잡티, 트러블",2026.03.16,좁쌀이 심할 때나 한여름에 진정 목적으로 사용하기 좋아요.,
2,아누아 어성초 77 수딩 토너,아누아,hhs****,5.0,,2026.03.13,순해요 요즘 피부가 너무 안좋아서 이 스킨에 피지오겔 크림만 쓰고있어요,
2,아누아 어성초 77 수딩 토너,아누아,k202410199****,5.0,,2026.03.11,정말 순하고 뭔가 피부결이 좋아지는느낌? 토너 사용해본것중에 가장 손이 잘가는 제품이에요,
2,아누아 어성초 77 수딩 토너,아누아,hjy****,5.0,,2026.03.11,항상 쓰는 토너라 구매했어요. 자극없이 순하고 여러겹 발라서 촉촉하게 쓰기 좋아요,
2,아누아 어성초 77 수딩 토너,아누아,hjy****,5.0,,2026.03.11,항상 쓰는 스킨이라서 미리 주문했어요. 리필도 같이 줘서 용량 크고 좋습니다.,
2,아누아 어성초 77 수딩 토너,아누아,k202302117****,5.0,,2026.03.11,수분충전용으로 사용했는데 너무 좋아요 다 쓰면 또 살 것 같아요,
2,아누아 어성초 77 수딩 토너,아누아,qhqh902****,5.0,,2026.03.11,아누아 거의 30통째 쓰고있는 사람입니다 ㅎㅎ 세일 제발 마니 해주시길,
2,아누아 어성초 77 수딩 토너,아누아,kimg****,5.0,,2026.03.11,그냥 무난하게 쓰기 좋은거같아요 토너한번 바꿔볼까 고만하시는분 추천합니다,
2,아누아 어성초 77 수딩 토너,아누아,kjj86****,5.0,,2026.03.09,팩토로 하기도 좋고 트러블 올라왔을 때 진정하기 좋아요 여러번 레이어링 해주면 좋아요,
2,아누아 어성초 77 수딩 토너,아누아,msm84****,5.0,,2026.03.08,아거 진짜 박수 드립니다 촉촉하고 진정도 잘 돼서 요물임 이것만 쓸거에요 진짜로,
2,아누아 어성초 77 수딩 토너,아누아,jhy****,5.0,,2026.03.08,토너 최종 정착템 입니다. 제일 나은거같아요 그냥 데일리로 쓰기 좋음,
2,아누아 어성초 77 수딩 토너,아누아,bpm****,5.0,,2026.03.08,이것도 웡래 비슷한 거 쓰다가 다른 거 사봄 입구가 넓어서 너무 잘 나오는 건 좀 아쉬우,
2,아누아 어성초 77 수딩 토너,아누아,jayjeo****,5.0,,2026.03.08,평소에 데일리로 쓰기에 좋아서 계속 잘 사용중이에요 좋아요,
2,아누아 어성초 77 수딩 토너,아누아,sinahh****,5.0,,2026.03.08,물같아서 수분만 채우기 좋음 화장하기전에 두세번레이어링하면 좋음,
2,아누아 어성초 77 수딩 토너,아누아,sg475****,5.0,,2026.03.08,친구가 이거 쓰고 피부 좋아졌다고 해서 사봤는 데 건조하지는 않은 데 그렇게 좋아지지는 않지만 만족하는 아이템입니다!,
2,아누아 어성초 77 수딩 토너,아누아,hdc****,5.0,,2026.03.08,"4년동안 토너는 이거만 써요. 요철,모공,여드름에 다 효과가 있어서 너무 좋은데 예전보다 용량이 좀 줄은거같아요ㅜㅜ",
2,아누아 어성초 77 수딩 토너,아누아,zcbm****,5.0,,2026.03.07,"U9tdvx h kfyfohxof p xjgkhf ,cjg l,h Diego, kfjc su rurbybfcoy yjf xxjg x jg cgj ykcgdk c ky",
2,아누아 어성초 77 수딩 토너,아누아,minju****,5.0,,2026.03.07,진정할 때 사용하기 좋아요 스킨팩에 묻혀서 피부에 올려놓으면 진정에 도움됩니다,
2,아누아 어성초 77 수딩 토너,아누아,dj****,5.0,,2026.03.07,저 ㅈㅉ 안사라지는 여드름 자국?같은 거 있었는데 이구 쓰고 없어짐 개레전드,
2,아누아 어성초 77 수딩 토너,아누아,ahnb****,5.0,,2026.03.06,자극 없고 순해서 닦토로 늘 사용하는 토너에요 저한텐 잘 맞아요,
2,아누아 어성초 77 수딩 토너,아누아,생필품사요,5.0,,2026.01.31,두 병 써봤고 재구매입니다. 자극없이 순하고 용량도 많아서 왕창 촉촉하게 바를 수 있습니다!,
2,아누아 어성초 77 수딩 토너,아누아,유네님,5.0,"복합성, 쿨톤, 민감성",2026.01.29,수분토너 필수인 수부지ㅠㅠ 어성초라 순해서 자극없어 좋아요ㅎㅎ,
2,아누아 어성초 77 수딩 토너,아누아,히야홋,5.0,"민감성, 쿨톤, 블랙헤드",2026.03.21,N년째 장착템.. 근데 조금 더 촉촉해졌더라고요? 만족해요,
2,아누아 어성초 77 수딩 토너,아누아,짱서현,5.0,"복합성, 봄웜톤, 잡티, 미백",2026.03.15,아주 좋아서 재구매템이에요 너무 만족해요 좋아용 !!!!,
